Date,VIX_Close,Ticker,Industry,Underlying_Price,OptionType,Expiration,DTE,Strike,Last,Bid,Ask,Volume,log_moneyness,YTE,Spread,ITM
2025-08-07,15.83,META,Communication Services,547.6,Put,2025-09-06,30,575.0,34.91,30.55,39.28,521,-0.04882494738305657,0.08213552361396304,8.73,1
2025-08-13,16.43,AAPL,Information Technology,198.82,Call,2025-09-12,30,189.0,14.18,12.41,15.96,139,0.05065287772435671,0.08213552361396304,3.5500000000000007,1
2025-08-13,16.43,AAPL,Information Technology,198.82,Put,2025-09-12,30,189.0,3.74,3.28,4.21,0,0.05065287772435671,0.08213552361396304,0.9300000000000002,0
2025-08-13,16.43,AAPL,Information Technology,198.82,Call,2025-09-12,30,209.0,4.4,3.85,4.95,31,-0.049934359180811995,0.08213552361396304,1.1,0
2025-08-13,16.43,AAPL,Information Technology,198.82,Put,2025-09-12,30,209.0,13.89,12.16,15.63,136,-0.049934359180811995,0.08213552361396304,3.4700000000000006,1
2025-08-13,16.43,MSFT,Information Technology,425.72,Call,2025-09-12,30,404.5,30.15,26.38,33.92,643,0.05113011667429713,0.08213552361396304,7.540000000000003,1
2025-08-13,16.43,MSFT,Information Technology,425.72,Put,2025-09-12,30,404.5,7.6,6.65,8.55,327,0.05113011667429713,0.08213552361396304,1.9000000000000004,0
2025-08-13,16.43,MSFT,Information Technology,425.72,Call,2025-09-12,30,447.0,9.19,8.04,10.34,724,-0.04877674144072525,0.08213552361396304,2.3000000000000007,0
2025-08-13,16.43,MSFT,Information Technology,425.72,Put,2025-09-12,30,447.0,29.0,25.38,32.63,384,-0.04877674144072525,0.08213552361396304,7.2500000000000036,1
2025-08-13,16.43,NVDA,Information Technology,110.74,Call,2025-09-12,30,105.0,8.05,7.05,9.06,242,0.053224761237297726,0.08213552361396304,2.0100000000000007,1
2025-08-13,16.43,NVDA,Information Technology,110.74,Put,2025-09-12,30,105.0,1.97,1.72,2.22,288,0.053224761237297726,0.08213552361396304,0.5000000000000002,0
2025-08-13,16.43,NVDA,Information Technology,110.74,Call,2025-09-12,30,116.5,2.39,2.09,2.69,472,-0.050706161610934185,0.08213552361396304,0.6000000000000001,0
2025-08-13,16.43,NVDA,Information Technology,110.74,Put,2025-09-12,30,116.5,7.77,6.79,8.74,168,-0.050706161610934185,0.08213552361396304,1.9500000000000002,1
2025-08-13,16.43,XOM,Energy,108.69,Call,2025-09-12,30,103.5,6.53,5.71,7.34,128,0.0489281808696717,0.08213552361396304,1.63,1
2025-08-13,16.43,XOM,Energy,108.69,Put,2025-09-12,30,103.5,1.0,0.87,1.12,136,0.0489281808696717,0.08213552361396304,0.2500000000000001,0
2025-08-13,16.43,XOM,Energy,108.69,Call,2025-09-12,30,114.0,1.26,1.1,1.42,0,-0.04769865481939991,0.08213552361396304,0.31999999999999984,0
2025-08-13,16.43,XOM,Energy,108.69,Put,2025-09-12,30,114.0,6.2,5.42,6.97,178,-0.04769865481939991,0.08213552361396304,1.5499999999999998,1
2025-08-13,16.43,CVX,Energy,154.73,Call,2025-09-12,30,147.0,10.12,8.86,11.39,147,0.05124907572284489,0.08213552361396304,2.530000000000001,1
2025-08-13,16.43,CVX,Energy,154.73,Put,2025-09-12,30,147.0,1.91,1.67,2.15,76,0.05124907572284489,0.08213552361396304,0.48,0
2025-08-13,16.43,CVX,Energy,154.73,Call,2025-09-12,30,162.5,2.39,2.09,2.69,61,-0.04899633926821101,0.08213552361396304,0.6000000000000001,0
2025-08-13,16.43,CVX,Energy,154.73,Put,2025-09-12,30,162.5,9.63,8.42,10.83,56,-0.04899633926821101,0.08213552361396304,2.41,1
2025-08-13,16.43,JPM,Financials,201.82,Call,2025-09-12,30,191.5,11.4,9.97,12.82,48,0.05248840241568198,0.08213552361396304,2.8499999999999996,1
2025-08-13,16.43,JPM,Financials,201.82,Put,2025-09-12,30,191.5,0.45,0.39,0.5,58,0.05248840241568198,0.08213552361396304,0.10999999999999999,0
2025-08-13,16.43,JPM,Financials,201.82,Call,2025-09-12,30,212.0,0.73,0.64,0.82,182,-0.049210063635629804,0.08213552361396304,0.17999999999999994,0
2025-08-13,16.43,JPM,Financials,201.82,Put,2025-09-12,30,212.0,10.22,8.94,11.49,139,-0.049210063635629804,0.08213552361396304,2.5500000000000007,1
2025-08-13,16.43,BAC,Financials,46.03,Call,2025-09-12,30,43.7,2.65,2.31,2.98,197,0.051945255727605576,0.08213552361396304,0.6699999999999999,1
2025-08-13,16.43,BAC,Financials,46.03,Put,2025-09-12,30,43.7,0.17,0.15,0.19,230,0.051945255727605576,0.08213552361396304,0.04000000000000001,0
2025-08-13,16.43,BAC,Financials,46.03,Call,2025-09-12,30,48.3,0.26,0.23,0.3,52,-0.048138202829376864,0.08213552361396304,0.06999999999999998,0
2025-08-13,16.43,BAC,Financials,46.03,Put,2025-09-12,30,48.3,2.37,2.08,2.67,146,-0.048138202829376864,0.08213552361396304,0.5899999999999999,1
2025-08-13,16.43,JNJ,Health Care,158.37,Call,2025-09-12,30,150.5,8.86,7.75,9.97,30,0.05097098331470417,0.08213552361396304,2.2200000000000006,1
2025-08-13,16.43,JNJ,Health Care,158.37,Put,2025-09-12,30,150.5,0.5,0.43,0.56,36,0.05097098331470417,0.08213552361396304,0.13000000000000006,0
2025-08-13,16.43,JNJ,Health Care,158.37,Call,2025-09-12,30,166.5,0.7,0.62,0.79,223,-0.050061241916863904,0.08213552361396304,0.17000000000000004,0
2025-08-13,16.43,JNJ,Health Care,158.37,Put,2025-09-12,30,166.5,8.29,7.25,9.32,203,-0.050061241916863904,0.08213552361396304,2.0700000000000003,1
2025-08-13,16.43,PFE,Health Care,31.82,Call,2025-09-12,30,30.200000000000003,1.98,1.73,2.22,23,0.05225309852881672,0.08213552361396304,0.4900000000000002,1
2025-08-13,16.43,PFE,Health Care,31.82,Put,2025-09-12,30,30.200000000000003,0.26,0.22,0.29,195,0.05225309852881672,0.08213552361396304,0.06999999999999998,0
2025-08-13,16.43,PFE,Health Care,31.82,Call,2025-09-12,30,33.4,0.35,0.3,0.39,278,-0.04846087707301384,0.08213552361396304,0.09000000000000002,0
2025-08-13,16.43,PFE,Health Care,31.82,Put,2025-09-12,30,33.4,1.82,1.59,2.05,119,-0.04846087707301384,0.08213552361396304,0.45999999999999974,1
2025-08-13,16.43,AMZN,Consumer Discretionary,182.26,Call,2025-09-12,30,173.0,10.97,9.6,12.34,380,0.052142644570201874,0.08213552361396304,2.74,1
2025-08-13,16.43,AMZN,Consumer Discretionary,182.26,Put,2025-09-12,30,173.0,1.14,1.0,1.28,65,0.052142644570201874,0.08213552361396304,0.28,0
2025-08-13,16.43,AMZN,Consumer Discretionary,182.26,Call,2025-09-12,30,191.5,1.56,1.36,1.75,139,-0.04945356955271996,0.08213552361396304,0.3899999999999999,0
2025-08-13,16.43,AMZN,Consumer Discretionary,182.26,Put,2025-09-12,30,191.5,10.17,8.9,11.44,297,-0.04945356955271996,0.08213552361396304,2.539999999999999,1
2025-08-13,16.43,TSLA,Consumer Discretionary,255.39,Call,2025-09-12,30,242.5,15.83,13.85,17.81,59,0.051790078186537504,0.08213552361396304,3.959999999999999,1
2025-08-13,16.43,TSLA,Consumer Discretionary,255.39,Put,2025-09-12,30,242.5,2.14,1.88,2.41,357,0.051790078186537504,0.08213552361396304,0.5300000000000002,0
2025-08-13,16.43,TSLA,Consumer Discretionary,255.39,Call,2025-09-12,30,268.0,2.89,2.53,3.25,278,-0.04819519194678137,0.08213552361396304,0.7200000000000002,0
2025-08-13,16.43,TSLA,Consumer Discretionary,255.39,Put,2025-09-12,30,268.0,14.62,12.79,16.44,296,-0.04819519194678137,0.08213552361396304,3.650000000000002,1
2025-08-13,16.43,GOOGL,Communication Services,173.53,Call,2025-09-12,30,165.0,10.42,9.11,11.72,393,0.05040502120183193,0.08213552361396304,2.610000000000001,1
2025-08-13,16.43,GOOGL,Communication Services,173.53,Put,2025-09-12,30,165.0,1.34,1.18,1.51,178,0.05040502120183193,0.08213552361396304,0.33000000000000007,0
2025-08-13,16.43,GOOGL,Communication Services,173.53,Call,2025-09-12,30,182.0,1.79,1.57,2.02,42,-0.0476561919743829,0.08213552361396304,0.44999999999999996,0
2025-08-13,16.43,GOOGL,Communication Services,173.53,Put,2025-09-12,30,182.0,9.67,8.46,10.87,72,-0.0476561919743829,0.08213552361396304,2.4099999999999984,1
2025-08-13,16.43,META,Communication Services,551.7,Call,2025-09-12,30,524.0,37.33,32.66,42.0,497,0.051512735957342994,0.08213552361396304,9.340000000000003,1
2025-08-13,16.43,META,Communication Services,551.7,Put,2025-09-12,30,524.0,7.91,6.92,8.9,274,0.051512735957342994,0.08213552361396304,1.9800000000000004,0
2025-08-13,16.43,META,Communication Services,551.7,Call,2025-09-12,30,579.5,9.76,8.54,10.98,558,-0.04916124250142119,0.08213552361396304,2.4400000000000013,0
2025-08-13,16.43,META,Communication Services,551.7,Put,2025-09-12,30,579.5,35.66,31.2,40.12,282,-0.04916124250142119,0.08213552361396304,8.919999999999998,1
2025-08-18,15.83,AAPL,Information Technology,199.09,Call,2025-09-17,30,189.0,13.04,11.41,14.67,205,0.052009968732062685,0.08213552361396304,3.26,1
2025-08-18,15.83,AAPL,Information Technology,199.09,Put,2025-09-17,30,189.0,2.33,2.04,2.62,381,0.052009968732062685,0.08213552361396304,0.5800000000000001,0
2025-08-18,15.83,AAPL,Information Technology,199.09,Call,2025-09-17,30,209.0,3.0,2.62,3.37,0,-0.04857726817310583,0.08213552361396304,0.75,0
2025-08-18,15.83,AAPL,Information Technology,199.09,Put,2025-09-17,30,209.0,12.22,10.7,13.75,0,-0.04857726817310583,0.08213552361396304,3.0500000000000007,1
2025-08-18,15.83,MSFT,Information Technology,431.98,Call,2025-09-17,30,410.5,26.49,23.18,29.8,38,0.05100336198362446,0.08213552361396304,6.620000000000001,1
2025-08-18,15.83,MSFT,Information Technology,431.98,Put,2025-09-17,30,410.5,3.66,3.2,4.12,586,0.05100336198362446,0.08213552361396304,0.9199999999999999,0
2025-08-18,15.83,MSFT,Information Technology,431.98,Call,2025-09-17,30,453.5,4.79,4.19,5.39,237,-0.04861597867908388,0.08213552361396304,1.1999999999999993,0
2025-08-18,15.83,MSFT,Information Technology,431.98,Put,2025-09-17,30,453.5,24.82,21.72,27.92,309,-0.04861597867908388,0.08213552361396304,6.200000000000003,1
2025-08-18,15.83,NVDA,Information Technology,109.86,Call,2025-09-17,30,104.5,7.89,6.9,8.87,167,0.050019756509608576,0.08213552361396304,1.9699999999999989,1
2025-08-18,15.83,NVDA,Information Technology,109.86,Put,2025-09-17,30,104.5,2.18,1.91,2.46,206,0.050019756509608576,0.08213552361396304,0.55,0
2025-08-18,15.83,NVDA,Information Technology,109.86,Call,2025-09-17,30,115.5,2.53,2.21,2.84,340,-0.050063702047373836,0.08213552361396304,0.6299999999999999,0
2025-08-18,15.83,NVDA,Information Technology,109.86,Put,2025-09-17,30,115.5,7.79,6.81,8.76,283,-0.050063702047373836,0.08213552361396304,1.9500000000000002,1
2025-08-18,15.83,XOM,Energy,109.34,Call,2025-09-17,30,104.0,7.03,6.15,7.91,137,0.05007139432548063,0.08213552361396304,1.7599999999999998,1
2025-08-18,15.83,XOM,Energy,109.34,Put,2025-09-17,30,104.0,1.35,1.18,1.52,176,0.05007139432548063,0.08213552361396304,0.3400000000000001,0
2025-08-18,15.83,XOM,Energy,109.34,Call,2025-09-17,30,115.0,1.6,1.4,1.81,0,-0.050469834896396795,0.08213552361396304,0.41000000000000014,0
2025-08-18,15.83,XOM,Energy,109.34,Put,2025-09-17,30,115.0,6.89,6.03,7.75,2,-0.050469834896396795,0.08213552361396304,1.7199999999999998,1
2025-08-18,15.83,CVX,Energy,155.75,Call,2025-09-17,30,148.0,9.25,8.09,10.41,195,0.051039883903447505,0.08213552361396304,2.3200000000000003,1
2025-08-18,15.83,CVX,Energy,155.75,Put,2025-09-17,30,148.0,1.01,0.89,1.14,170,0.051039883903447505,0.08213552361396304,0.2499999999999999,0
2025-08-18,15.83,CVX,Energy,155.75,Call,2025-09-17,30,163.5,1.37,1.2,1.55,102,-0.04856083266974557,0.08213552361396304,0.3500000000000001,0
2025-08-18,15.83,CVX,Energy,155.75,Put,2025-09-17,30,163.5,8.59,7.51,9.66,75,-0.04856083266974557,0.08213552361396304,2.1500000000000004,1
2025-08-18,15.83,JPM,Financials,207.12,Call,2025-09-17,30,197.0,11.48,10.04,12.91,64,0.050094606705293705,0.08213552361396304,2.870000000000001,1
2025-08-18,15.83,JPM,Financials,207.12,Put,2025-09-17,30,197.0,0.71,0.62,0.8,0,0.050094606705293705,0.08213552361396304,0.18000000000000005,0
2025-08-18,15.83,JPM,Financials,207.12,Call,2025-09-17,30,217.5,1.01,0.88,1.14,103,-0.04890051508545658,0.08213552361396304,0.2599999999999999,0
2025-08-18,15.83,JPM,Financials,207.12,Put,2025-09-17,30,217.5,10.68,9.34,12.01,113,-0.04890051508545658,0.08213552361396304,2.67,1
2025-08-18,15.83,BAC,Financials,45.72,Call,2025-09-17,30,43.400000000000006,2.66,2.33,3.0,15,0.052076397820250676,0.08213552361396304,0.6699999999999999,1
2025-08-18,15.83,BAC,Financials,45.72,Put,2025-09-17,30,43.400000000000006,0.2,0.18,0.23,192,0.052076397820250676,0.08213552361396304,0.05000000000000002,0
2025-08-18,15.83,BAC,Financials,45.72,Call,2025-09-17,30,48.0,0.29,0.26,0.33,0,-0.04866517198128101,0.08213552361396304,0.07,0
2025-08-18,15.83,BAC,Financials,45.72,Put,2025-09-17,30,48.0,2.42,2.11,2.72,39,-0.04866517198128101,0.08213552361396304,0.6100000000000003,1
2025-08-18,15.83,JNJ,Health Care,163.67,Call,2025-09-17,30,155.5,9.97,8.73,11.22,54,0.05120647389850365,0.08213552361396304,2.49,1
2025-08-18,15.83,JNJ,Health Care,163.67,Put,2025-09-17,30,155.5,1.29,1.13,1.45,59,0.05120647389850365,0.08213552361396304,0.32000000000000006,0
2025-08-18,15.83,JNJ,Health Care,163.67,Call,2025-09-17,30,172.0,1.67,1.46,1.88,155,-0.04964227129566058,0.08213552361396304,0.41999999999999993,0
2025-08-18,15.83,JNJ,Health Care,163.67,Put,2025-09-17,30,172.0,9.44,8.26,10.62,266,-0.04964227129566058,0.08213552361396304,2.3599999999999994,1
2025-08-18,15.83,PFE,Health Care,32.47,Call,2025-09-17,30,30.8,1.98,1.73,2.23,125,0.052801896135225755,0.08213552361396304,0.5,1
2025-08-18,15.83,PFE,Health Care,32.47,Put,2025-09-17,30,30.8,0.21,0.18,0.24,56,0.052801896135225755,0.08213552361396304,0.06,0
2025-08-18,15.83,PFE,Health Care,32.47,Call,2025-09-17,30,34.1,0.29,0.26,0.33,15,-0.04898079817471657,0.08213552361396304,0.07,0
2025-08-18,15.83,PFE,Health Care,32.47,Put,2025-09-17,30,34.1,1.81,1.59,2.04,111,-0.04898079817471657,0.08213552361396304,0.44999999999999996,1
2025-08-18,15.83,AMZN,Consumer Discretionary,177.31,Call,2025-09-17,30,168.5,11.68,10.22,13.14,206,0.05096386327648069,0.08213552361396304,2.92,1
2025-08-18,15.83,AMZN,Consumer Discretionary,177.31,Put,2025-09-17,30,168.5,2.31,2.03,2.6,10,0.05096386327648069,0.08213552361396304,0.5700000000000003,0
2025-08-18,15.83,AMZN,Consumer Discretionary,177.31,Call,2025-09-17,30,186.0,2.92,2.56,3.29,520,-0.04784706064430412,0.08213552361396304,0.73,0
2025-08-18,15.83,AMZN,Consumer Discretionary,177.31,Put,2025-09-17,30,186.0,11.0,9.63,12.38,70,-0.04784706064430412,0.08213552361396304,2.75,1
2025-08-18,15.83,TSLA,Consumer Discretionary,248.2,Call,2025-09-17,30,236.0,14.68,12.84,16.51,336,0.050403067744896675,0.08213552361396304,3.6700000000000017,1
2025-08-18,15.83,TSLA,Consumer Discretionary,248.2,Put,2025-09-17,30,236.0,1.7,1.49,1.91,123,0.050403067744896675,0.08213552361396304,0.41999999999999993,0
2025-08-18,15.83,TSLA,Consumer Discretionary,248.2,Call,2025-09-17,30,260.5,2.27,1.98,2.55,401,-0.04836798842291484,0.08213552361396304,0.5699999999999998,0
2025-08-18,15.83,TSLA,Consumer Discretionary,248.2,Put,2025-09-17,30,260.5,13.71,12.0,15.42,29,-0.04836798842291484,0.08213552361396304,3.42,1
2025-08-18,15.83,GOOGL,Communication Services,174.46,Call,2025-09-17,30,165.5,10.3,9.01,11.58,545,0.052724294187954934,0.08213552361396304,2.5700000000000003,1
2025-08-18,15.83,GOOGL,Communication Services,174.46,Put,2025-09-17,30,165.5,0.79,0.69,0.89,371,0.052724294187954934,0.08213552361396304,0.20000000000000007,0
2025-08-18,15.83,GOOGL,Communication Services,174.46,Call,2025-09-17,30,183.0,1.21,1.06,1.37,151,-0.04779066383634844,0.08213552361396304,0.31000000000000005,0
2025-08-18,15.83,GOOGL,Communication Services,174.46,Put,2025-09-17,30,183.0,9.15,8.01,10.3,291,-0.04779066383634844,0.08213552361396304,2.290000000000001,1
2025-08-18,15.83,META,Communication Services,559.8,Call,2025-09-17,30,532.0,34.88,30.52,39.24,429,0.050936087739708626,0.08213552361396304,8.720000000000002,1
2025-08-18,15.83,META,Communication Services,559.8,Put,2025-09-17,30,532.0,5.33,4.67,6.0,109,0.050936087739708626,0.08213552361396304,1.33,0
2025-08-18,15.83,META,Communication Services,559.8,Call,2025-09-17,30,588.0,6.79,5.94,7.64,391,-0.04914737081727392,0.08213552361396304,1.6999999999999993,0
2025-08-18,15.83,META,Communication Services,559.8,Put,2025-09-17,30,588.0,33.06,28.93,37.2,161,-0.04914737081727392,0.08213552361396304,8.270000000000003,1
2025-08-22,16.38,AAPL,Information Technology,194.13,Call,2025-09-21,30,184.5,12.71,11.12,14.3,691,0.050878574256702565,0.08213552361396304,3.1800000000000015,1
2025-08-22,16.38,AAPL,Information Technology,194.13,Put,2025-09-21,30,184.5,2.48,2.17,2.79,235,0.050878574256702565,0.08213552361396304,0.6200000000000001,0
2025-08-22,16.38,AAPL,Information Technology,194.13,Call,2025-09-21,30,204.0,3.03,2.65,3.41,341,-0.049591956106932074,0.08213552361396304,0.7600000000000002,0
2025-08-22,16.38,AAPL,Information Technology,194.13,Put,2025-09-21,30,204.0,12.23,10.71,13.76,452,-0.049591956106932074,0.08213552361396304,3.049999999999999,1
2025-08-22,16.38,MSFT,Information Technology,422.77,Call,2025-09-21,30,401.5,30.28,26.49,34.06,447,0.05162076255727137,0.08213552361396304,7.570000000000004,1
2025-08-22,16.38,MSFT,Information Technology,422.77,Put,2025-09-21,30,401.5,7.69,6.73,8.65,522,0.05162076255727137,0.08213552361396304,1.92,0
2025-08-22,16.38,MSFT,Information Technology,422.77,Call,2025-09-21,30,444.0,9.32,8.15,10.48,457,-0.048996266488136944,0.08213552361396304,2.33,0
2025-08-22,16.38,MSFT,Information Technology,422.77,Put,2025-09-21,30,444.0,29.09,25.46,32.73,72,-0.048996266488136944,0.08213552361396304,7.269999999999996,1
2025-08-22,16.38,NVDA,Information Technology,111.93,Call,2025-09-21,30,106.5,7.41,6.48,8.33,359,0.04972869075169634,0.08213552361396304,1.8499999999999996,1
2025-08-22,16.38,NVDA,Information Technology,111.93,Put,2025-09-21,30,106.5,1.63,1.42,1.83,174,0.04972869075169634,0.08213552361396304,0.41000000000000014,0
2025-08-22,16.38,NVDA,Information Technology,111.93,Call,2025-09-21,30,117.5,1.96,1.72,2.21,527,-0.04856465768303737,0.08213552361396304,0.49,0
2025-08-22,16.38,NVDA,Information Technology,111.93,Put,2025-09-21,30,117.5,7.15,6.25,8.04,341,-0.04856465768303737,0.08213552361396304,1.7899999999999991,1
2025-08-22,16.38,XOM,Energy,111.25,Call,2025-09-21,30,105.5,7.01,6.13,7.89,0,0.05306896813022847,0.08213552361396304,1.7599999999999998,1
2025-08-22,16.38,XOM,Energy,111.25,Put,2025-09-21,30,105.5,0.91,0.8,1.03,240,0.05306896813022847,0.08213552361396304,0.22999999999999998,0
2025-08-22,16.38,XOM,Energy,111.25,Call,2025-09-21,30,117.0,1.21,1.06,1.36,129,-0.05039401375140658,0.08213552361396304,0.30000000000000004,0
2025-08-22,16.38,XOM,Energy,111.25,Put,2025-09-21,30,117.0,6.57,5.75,7.39,58,-0.05039401375140658,0.08213552361396304,1.6399999999999997,1
2025-08-22,16.38,CVX,Energy,160.0,Call,2025-09-21,30,152.0,9.7,8.48,10.91,89,0.05129329438755048,0.08213552361396304,2.4299999999999997,1
2025-08-22,16.38,CVX,Energy,160.0,Put,2025-09-21,30,152.0,1.2,1.05,1.35,61,0.05129329438755048,0.08213552361396304,0.30000000000000004,0
2025-08-22,16.38,CVX,Energy,160.0,Call,2025-09-21,30,168.0,1.59,1.39,1.79,230,-0.048790164169432056,0.08213552361396304,0.40000000000000013,0
2025-08-22,16.38,CVX,Energy,160.0,Put,2025-09-21,30,168.0,9.04,7.91,10.17,15,-0.048790164169432056,0.08213552361396304,2.26,1
2025-08-22,16.38,JPM,Financials,205.27,Call,2025-09-21,30,195.0,11.73,10.27,13.2,125,0.05132662716534063,0.08213552361396304,2.9299999999999997,1
2025-08-22,16.38,JPM,Financials,205.27,Put,2025-09-21,30,195.0,0.82,0.72,0.93,0,0.05132662716534063,0.08213552361396304,0.21000000000000008,0
2025-08-22,16.38,JPM,Financials,205.27,Call,2025-09-21,30,215.5,1.2,1.05,1.35,70,-0.04863472381471496,0.08213552361396304,0.30000000000000004,0
2025-08-22,16.38,JPM,Financials,205.27,Put,2025-09-21,30,215.5,10.72,9.38,12.06,43,-0.04863472381471496,0.08213552361396304,2.6799999999999997,1
2025-08-22,16.38,BAC,Financials,44.55,Call,2025-09-21,30,42.3,2.68,2.34,3.01,121,0.05182506786458595,0.08213552361396304,0.6699999999999999,1
2025-08-22,16.38,BAC,Financials,44.55,Put,2025-09-21,30,42.3,0.29,0.25,0.33,0,0.05182506786458595,0.08213552361396304,0.08000000000000002,0
2025-08-22,16.38,BAC,Financials,44.55,Call,2025-09-21,30,46.8,0.39,0.34,0.44,0,-0.049271049006782794,0.08213552361396304,0.09999999999999998,0
2025-08-22,16.38,BAC,Financials,44.55,Put,2025-09-21,30,46.8,2.49,2.18,2.8,63,-0.049271049006782794,0.08213552361396304,0.6199999999999997,1
2025-08-22,16.38,JNJ,Health Care,164.2,Call,2025-09-21,30,156.0,9.83,8.61,11.06,114,0.05122918976879083,0.08213552361396304,2.450000000000001,1
2025-08-22,16.38,JNJ,Health Care,164.2,Put,2025-09-21,30,156.0,1.12,0.98,1.26,244,0.05122918976879083,0.08213552361396304,0.28,0
2025-08-22,16.38,JNJ,Health Care,164.2,Call,2025-09-21,30,172.5,1.49,1.3,1.68,227,-0.049312039453086716,0.08213552361396304,0.3799999999999999,0
2025-08-22,16.38,JNJ,Health Care,164.2,Put,2025-09-21,30,172.5,9.22,8.07,10.38,58,-0.049312039453086716,0.08213552361396304,2.3100000000000005,1
2025-08-22,16.38,PFE,Health Care,32.91,Call,2025-09-21,30,31.3,2.0,1.75,2.25,43,0.0501584654091409,0.08213552361396304,0.5,1
2025-08-22,16.38,PFE,Health Care,32.91,Put,2025-09-21,30,31.3,0.29,0.25,0.32,92,0.0501584654091409,0.08213552361396304,0.07,0
2025-08-22,16.38,PFE,Health Care,32.91,Call,2025-09-21,30,34.6,0.36,0.31,0.4,157,-0.05007711910843011,0.08213552361396304,0.09000000000000002,0
2025-08-22,16.38,PFE,Health Care,32.91,Put,2025-09-21,30,34.6,1.93,1.69,2.17,111,-0.05007711910843011,0.08213552361396304,0.48,1
2025-08-22,16.38,AMZN,Consumer Discretionary,177.56,Call,2025-09-21,30,168.5,11.37,9.95,12.8,193,0.05237283017341812,0.08213552361396304,2.8500000000000014,1
2025-08-22,16.38,AMZN,Consumer Discretionary,177.56,Put,2025-09-21,30,168.5,1.76,1.54,1.98,111,0.05237283017341812,0.08213552361396304,0.43999999999999995,0
2025-08-22,16.38,AMZN,Consumer Discretionary,177.56,Call,2025-09-21,30,186.5,2.3,2.01,2.59,376,-0.04912265911803567,0.08213552361396304,0.5800000000000001,0
2025-08-22,16.38,AMZN,Consumer Discretionary,177.56,Put,2025-09-21,30,186.5,10.63,9.3,11.96,317,-0.04912265911803567,0.08213552361396304,2.66,1
2025-08-22,16.38,TSLA,Consumer Discretionary,249.05,Call,2025-09-21,30,236.5,15.77,13.8,17.75,524,0.051705471587304694,0.08213552361396304,3.9499999999999993,1
2025-08-22,16.38,TSLA,Consumer Discretionary,249.05,Put,2025-09-21,30,236.5,2.45,2.14,2.75,234,0.051705471587304694,0.08213552361396304,0.6099999999999999,0
2025-08-22,16.38,TSLA,Consumer Discretionary,249.05,Call,2025-09-21,30,261.5,3.18,2.78,3.58,205,-0.04878060398568515,0.08213552361396304,0.8000000000000003,0
2025-08-22,16.38,TSLA,Consumer Discretionary,249.05,Put,2025-09-21,30,261.5,14.77,12.93,16.62,656,-0.04878060398568515,0.08213552361396304,3.6900000000000013,1
2025-08-22,16.38,GOOGL,Communication Services,172.3,Call,2025-09-21,30,163.5,10.26,8.98,11.54,0,0.052424153196576,0.08213552361396304,2.5599999999999987,1
2025-08-22,16.38,GOOGL,Communication Services,172.3,Put,2025-09-21,30,163.5,0.92,0.81,1.04,174,0.052424153196576,0.08213552361396304,0.22999999999999998,0
2025-08-22,16.38,GOOGL,Communication Services,172.3,Call,2025-09-21,30,181.0,1.31,1.14,1.47,0,-0.04925988773194176,0.08213552361396304,0.33000000000000007,0
2025-08-22,16.38,GOOGL,Communication Services,172.3,Put,2025-09-21,30,181.0,9.41,8.24,10.59,486,-0.04925988773194176,0.08213552361396304,2.3499999999999996,1
2025-08-22,16.38,META,Communication Services,578.65,Call,2025-09-21,30,549.5,38.27,33.49,43.06,382,0.051689030450410775,0.08213552361396304,9.57,1
2025-08-22,16.38,META,Communication Services,578.65,Put,2025-09-21,30,549.5,7.32,6.4,8.23,46,0.051689030450410775,0.08213552361396304,1.83,0
2025-08-22,16.38,META,Communication Services,578.65,Call,2025-09-21,30,607.5,9.26,8.1,10.42,274,-0.048654370920616793,0.08213552361396304,2.3200000000000003,0
2025-08-22,16.38,META,Communication Services,578.65,Put,2025-09-21,30,607.5,36.12,31.6,40.63,612,-0.048654370920616793,0.08213552361396304,9.030000000000001,1
