Date,VIX_Close,Ticker,Industry,Underlying_Price,OptionType,Expiration,DTE,Strike,Last,Bid,Ask,Volume
2025-08-04,17.36,META,Communication Services,538.34,Put,2025-09-03,30,565.5,29.51,25.83,33.2,228
2025-08-07,15.83,AAPL,Information Technology,199.57,Call,2025-09-06,30,189.5,12.73,11.14,14.32,289
2025-08-07,15.83,AAPL,Information Technology,199.57,Put,2025-09-06,30,189.5,2.04,1.78,2.29,253
2025-08-07,15.83,AAPL,Information Technology,199.57,Call,2025-09-06,30,209.5,2.65,2.32,2.99,242
2025-08-07,15.83,AAPL,Information Technology,199.57,Put,2025-09-06,30,209.5,11.9,10.41,13.38,162
2025-08-07,15.83,MSFT,Information Technology,433.72,Call,2025-09-06,30,412.0,26.92,23.56,30.29,463
2025-08-07,15.83,MSFT,Information Technology,433.72,Put,2025-09-06,30,412.0,3.85,3.37,4.33,479
2025-08-07,15.83,MSFT,Information Technology,433.72,Call,2025-09-06,30,455.5,5.01,4.38,5.64,697
2025-08-07,15.83,MSFT,Information Technology,433.72,Put,2025-09-06,30,455.5,25.29,22.13,28.46,501
2025-08-07,15.83,NVDA,Information Technology,112.14,Call,2025-09-06,30,106.5,7.05,6.17,7.93,335
2025-08-07,15.83,NVDA,Information Technology,112.14,Put,2025-09-06,30,106.5,1.06,0.93,1.19,494
2025-08-07,15.83,NVDA,Information Technology,112.14,Call,2025-09-06,30,117.5,1.45,1.26,1.63,389
2025-08-07,15.83,NVDA,Information Technology,112.14,Put,2025-09-06,30,117.5,6.42,5.62,7.22,273
2025-08-07,15.83,XOM,Energy,109.26,Call,2025-09-06,30,104.0,6.58,5.76,7.41,120
2025-08-07,15.83,XOM,Energy,109.26,Put,2025-09-06,30,104.0,0.98,0.86,1.11,187
2025-08-07,15.83,XOM,Energy,109.26,Call,2025-09-06,30,114.5,1.28,1.12,1.44,152
2025-08-07,15.83,XOM,Energy,109.26,Put,2025-09-06,30,114.5,6.15,5.38,6.91,227
2025-08-07,15.83,CVX,Energy,156.48,Call,2025-09-06,30,148.5,9.14,8.0,10.28,180
2025-08-07,15.83,CVX,Energy,156.48,Put,2025-09-06,30,148.5,0.67,0.59,0.76,130
2025-08-07,15.83,CVX,Energy,156.48,Call,2025-09-06,30,164.5,0.96,0.84,1.08,147
2025-08-07,15.83,CVX,Energy,156.48,Put,2025-09-06,30,164.5,8.44,7.38,9.49,0
2025-08-07,15.83,JPM,Financials,200.51,Call,2025-09-06,30,190.5,11.84,10.36,13.32,149
2025-08-07,15.83,JPM,Financials,200.51,Put,2025-09-06,30,190.5,1.2,1.05,1.35,82
2025-08-07,15.83,JPM,Financials,200.51,Call,2025-09-06,30,210.5,1.65,1.45,1.86,93
2025-08-07,15.83,JPM,Financials,200.51,Put,2025-09-06,30,210.5,10.95,9.58,12.32,92
2025-08-07,15.83,BAC,Financials,46.28,Call,2025-09-06,30,44.0,2.6,2.27,2.92,9
2025-08-07,15.83,BAC,Financials,46.28,Put,2025-09-06,30,44.0,0.17,0.15,0.2,38
2025-08-07,15.83,BAC,Financials,46.28,Call,2025-09-06,30,48.6,0.25,0.22,0.28,0
2025-08-07,15.83,BAC,Financials,46.28,Put,2025-09-06,30,48.6,2.41,2.11,2.71,8
2025-08-07,15.83,JNJ,Health Care,157.21,Call,2025-09-06,30,149.5,8.58,7.51,9.65,228
2025-08-07,15.83,JNJ,Health Care,157.21,Put,2025-09-06,30,149.5,0.38,0.33,0.43,53
2025-08-07,15.83,JNJ,Health Care,157.21,Call,2025-09-06,30,165.0,0.58,0.51,0.66,178
2025-08-07,15.83,JNJ,Health Care,157.21,Put,2025-09-06,30,165.0,7.83,6.85,8.81,0
2025-08-07,15.83,PFE,Health Care,32.48,Call,2025-09-06,30,30.9,1.75,1.53,1.97,18
2025-08-07,15.83,PFE,Health Care,32.48,Put,2025-09-06,30,30.9,0.07,0.06,0.08,213
2025-08-07,15.83,PFE,Health Care,32.48,Call,2025-09-06,30,34.1,0.11,0.09,0.12,279
2025-08-07,15.83,PFE,Health Care,32.48,Put,2025-09-06,30,34.1,1.61,1.41,1.82,155
2025-08-07,15.83,AMZN,Consumer Discretionary,183.85,Call,2025-09-06,30,174.5,12.36,10.81,13.9,431
2025-08-07,15.83,AMZN,Consumer Discretionary,183.85,Put,2025-09-06,30,174.5,2.43,2.13,2.74,300
2025-08-07,15.83,AMZN,Consumer Discretionary,183.85,Call,2025-09-06,30,193.0,3.1,2.71,3.48,129
2025-08-07,15.83,AMZN,Consumer Discretionary,183.85,Put,2025-09-06,30,193.0,11.61,10.16,13.06,0
2025-08-07,15.83,TSLA,Consumer Discretionary,249.58,Call,2025-09-06,30,237.0,15.32,13.41,17.24,474
2025-08-07,15.83,TSLA,Consumer Discretionary,249.58,Put,2025-09-06,30,237.0,1.97,1.72,2.21,0
2025-08-07,15.83,TSLA,Consumer Discretionary,249.58,Call,2025-09-06,30,262.0,2.64,2.31,2.97,582
2025-08-07,15.83,TSLA,Consumer Discretionary,249.58,Put,2025-09-06,30,262.0,14.2,12.43,15.98,159
2025-08-07,15.83,GOOGL,Communication Services,172.79,Call,2025-09-06,30,164.0,10.13,8.86,11.39,390
2025-08-07,15.83,GOOGL,Communication Services,172.79,Put,2025-09-06,30,164.0,0.8,0.7,0.9,301
2025-08-07,15.83,GOOGL,Communication Services,172.79,Call,2025-09-06,30,181.5,1.15,1.01,1.3,159
2025-08-07,15.83,GOOGL,Communication Services,172.79,Put,2025-09-06,30,181.5,9.27,8.11,10.43,0
2025-08-07,15.83,META,Communication Services,547.6,Call,2025-09-06,30,520.0,36.82,32.22,41.42,559
2025-08-07,15.83,META,Communication Services,547.6,Put,2025-09-06,30,520.0,7.51,6.57,8.45,164
2025-08-07,15.83,META,Communication Services,547.6,Call,2025-09-06,30,575.0,9.4,8.23,10.58,374
2025-08-07,15.83,META,Communication Services,547.6,Put,2025-09-06,30,575.0,34.91,30.55,39.28,521
2025-08-13,16.43,AAPL,Information Technology,198.82,Call,2025-09-12,30,189.0,14.18,12.41,15.96,139
2025-08-13,16.43,AAPL,Information Technology,198.82,Put,2025-09-12,30,189.0,3.74,3.28,4.21,0
2025-08-13,16.43,AAPL,Information Technology,198.82,Call,2025-09-12,30,209.0,4.4,3.85,4.95,31
2025-08-13,16.43,AAPL,Information Technology,198.82,Put,2025-09-12,30,209.0,13.89,12.16,15.63,136
2025-08-13,16.43,MSFT,Information Technology,425.72,Call,2025-09-12,30,404.5,30.15,26.38,33.92,643
2025-08-13,16.43,MSFT,Information Technology,425.72,Put,2025-09-12,30,404.5,7.6,6.65,8.55,327
2025-08-13,16.43,MSFT,Information Technology,425.72,Call,2025-09-12,30,447.0,9.19,8.04,10.34,724
2025-08-13,16.43,MSFT,Information Technology,425.72,Put,2025-09-12,30,447.0,29.0,25.38,32.63,384
2025-08-13,16.43,NVDA,Information Technology,110.74,Call,2025-09-12,30,105.0,8.05,7.05,9.06,242
2025-08-13,16.43,NVDA,Information Technology,110.74,Put,2025-09-12,30,105.0,1.97,1.72,2.22,288
2025-08-13,16.43,NVDA,Information Technology,110.74,Call,2025-09-12,30,116.5,2.39,2.09,2.69,472
2025-08-13,16.43,NVDA,Information Technology,110.74,Put,2025-09-12,30,116.5,7.77,6.79,8.74,168
2025-08-13,16.43,XOM,Energy,108.69,Call,2025-09-12,30,103.5,6.53,5.71,7.34,128
2025-08-13,16.43,XOM,Energy,108.69,Put,2025-09-12,30,103.5,1.0,0.87,1.12,136
2025-08-13,16.43,XOM,Energy,108.69,Call,2025-09-12,30,114.0,1.26,1.1,1.42,0
2025-08-13,16.43,XOM,Energy,108.69,Put,2025-09-12,30,114.0,6.2,5.42,6.97,178
2025-08-13,16.43,CVX,Energy,154.73,Call,2025-09-12,30,147.0,10.12,8.86,11.39,147
2025-08-13,16.43,CVX,Energy,154.73,Put,2025-09-12,30,147.0,1.91,1.67,2.15,76
2025-08-13,16.43,CVX,Energy,154.73,Call,2025-09-12,30,162.5,2.39,2.09,2.69,61
2025-08-13,16.43,CVX,Energy,154.73,Put,2025-09-12,30,162.5,9.63,8.42,10.83,56
2025-08-13,16.43,JPM,Financials,201.82,Call,2025-09-12,30,191.5,11.4,9.97,12.82,48
2025-08-13,16.43,JPM,Financials,201.82,Put,2025-09-12,30,191.5,0.45,0.39,0.5,58
2025-08-13,16.43,JPM,Financials,201.82,Call,2025-09-12,30,212.0,0.73,0.64,0.82,182
2025-08-13,16.43,JPM,Financials,201.82,Put,2025-09-12,30,212.0,10.22,8.94,11.49,139
2025-08-13,16.43,BAC,Financials,46.03,Call,2025-09-12,30,43.7,2.65,2.31,2.98,197
2025-08-13,16.43,BAC,Financials,46.03,Put,2025-09-12,30,43.7,0.17,0.15,0.19,230
2025-08-13,16.43,BAC,Financials,46.03,Call,2025-09-12,30,48.3,0.26,0.23,0.3,52
2025-08-13,16.43,BAC,Financials,46.03,Put,2025-09-12,30,48.3,2.37,2.08,2.67,146
2025-08-13,16.43,JNJ,Health Care,158.37,Call,2025-09-12,30,150.5,8.86,7.75,9.97,30
2025-08-13,16.43,JNJ,Health Care,158.37,Put,2025-09-12,30,150.5,0.5,0.43,0.56,36
2025-08-13,16.43,JNJ,Health Care,158.37,Call,2025-09-12,30,166.5,0.7,0.62,0.79,223
2025-08-13,16.43,JNJ,Health Care,158.37,Put,2025-09-12,30,166.5,8.29,7.25,9.32,203
2025-08-13,16.43,PFE,Health Care,31.82,Call,2025-09-12,30,30.200000000000003,1.98,1.73,2.22,23
2025-08-13,16.43,PFE,Health Care,31.82,Put,2025-09-12,30,30.200000000000003,0.26,0.22,0.29,195
2025-08-13,16.43,PFE,Health Care,31.82,Call,2025-09-12,30,33.4,0.35,0.3,0.39,278
2025-08-13,16.43,PFE,Health Care,31.82,Put,2025-09-12,30,33.4,1.82,1.59,2.05,119
2025-08-13,16.43,AMZN,Consumer Discretionary,182.26,Call,2025-09-12,30,173.0,10.97,9.6,12.34,380
2025-08-13,16.43,AMZN,Consumer Discretionary,182.26,Put,2025-09-12,30,173.0,1.14,1.0,1.28,65
2025-08-13,16.43,AMZN,Consumer Discretionary,182.26,Call,2025-09-12,30,191.5,1.56,1.36,1.75,139
2025-08-13,16.43,AMZN,Consumer Discretionary,182.26,Put,2025-09-12,30,191.5,10.17,8.9,11.44,297
2025-08-13,16.43,TSLA,Consumer Discretionary,255.39,Call,2025-09-12,30,242.5,15.83,13.85,17.81,59
2025-08-13,16.43,TSLA,Consumer Discretionary,255.39,Put,2025-09-12,30,242.5,2.14,1.88,2.41,357
2025-08-13,16.43,TSLA,Consumer Discretionary,255.39,Call,2025-09-12,30,268.0,2.89,2.53,3.25,278
2025-08-13,16.43,TSLA,Consumer Discretionary,255.39,Put,2025-09-12,30,268.0,14.62,12.79,16.44,296
2025-08-13,16.43,GOOGL,Communication Services,173.53,Call,2025-09-12,30,165.0,10.42,9.11,11.72,393
2025-08-13,16.43,GOOGL,Communication Services,173.53,Put,2025-09-12,30,165.0,1.34,1.18,1.51,178
2025-08-13,16.43,GOOGL,Communication Services,173.53,Call,2025-09-12,30,182.0,1.79,1.57,2.02,42
2025-08-13,16.43,GOOGL,Communication Services,173.53,Put,2025-09-12,30,182.0,9.67,8.46,10.87,72
2025-08-13,16.43,META,Communication Services,551.7,Call,2025-09-12,30,524.0,37.33,32.66,42.0,497
2025-08-13,16.43,META,Communication Services,551.7,Put,2025-09-12,30,524.0,7.91,6.92,8.9,274
2025-08-13,16.43,META,Communication Services,551.7,Call,2025-09-12,30,579.5,9.76,8.54,10.98,558
2025-08-13,16.43,META,Communication Services,551.7,Put,2025-09-12,30,579.5,35.66,31.2,40.12,282
2025-08-18,15.83,AAPL,Information Technology,199.09,Call,2025-09-17,30,189.0,13.04,11.41,14.67,205
2025-08-18,15.83,AAPL,Information Technology,199.09,Put,2025-09-17,30,189.0,2.33,2.04,2.62,381
2025-08-18,15.83,AAPL,Information Technology,199.09,Call,2025-09-17,30,209.0,3.0,2.62,3.37,0
2025-08-18,15.83,AAPL,Information Technology,199.09,Put,2025-09-17,30,209.0,12.22,10.7,13.75,0
2025-08-18,15.83,MSFT,Information Technology,431.98,Call,2025-09-17,30,410.5,26.49,23.18,29.8,38
2025-08-18,15.83,MSFT,Information Technology,431.98,Put,2025-09-17,30,410.5,3.66,3.2,4.12,586
2025-08-18,15.83,MSFT,Information Technology,431.98,Call,2025-09-17,30,453.5,4.79,4.19,5.39,237
2025-08-18,15.83,MSFT,Information Technology,431.98,Put,2025-09-17,30,453.5,24.82,21.72,27.92,309
2025-08-18,15.83,NVDA,Information Technology,109.86,Call,2025-09-17,30,104.5,7.89,6.9,8.87,167
2025-08-18,15.83,NVDA,Information Technology,109.86,Put,2025-09-17,30,104.5,2.18,1.91,2.46,206
2025-08-18,15.83,NVDA,Information Technology,109.86,Call,2025-09-17,30,115.5,2.53,2.21,2.84,340
2025-08-18,15.83,NVDA,Information Technology,109.86,Put,2025-09-17,30,115.5,7.79,6.81,8.76,283
2025-08-18,15.83,XOM,Energy,109.34,Call,2025-09-17,30,104.0,7.03,6.15,7.91,137
2025-08-18,15.83,XOM,Energy,109.34,Put,2025-09-17,30,104.0,1.35,1.18,1.52,176
2025-08-18,15.83,XOM,Energy,109.34,Call,2025-09-17,30,115.0,1.6,1.4,1.81,0
2025-08-18,15.83,XOM,Energy,109.34,Put,2025-09-17,30,115.0,6.89,6.03,7.75,2
2025-08-18,15.83,CVX,Energy,155.75,Call,2025-09-17,30,148.0,9.25,8.09,10.41,195
2025-08-18,15.83,CVX,Energy,155.75,Put,2025-09-17,30,148.0,1.01,0.89,1.14,170
2025-08-18,15.83,CVX,Energy,155.75,Call,2025-09-17,30,163.5,1.37,1.2,1.55,102
2025-08-18,15.83,CVX,Energy,155.75,Put,2025-09-17,30,163.5,8.59,7.51,9.66,75
2025-08-18,15.83,JPM,Financials,207.12,Call,2025-09-17,30,197.0,11.48,10.04,12.91,64
2025-08-18,15.83,JPM,Financials,207.12,Put,2025-09-17,30,197.0,0.71,0.62,0.8,0
2025-08-18,15.83,JPM,Financials,207.12,Call,2025-09-17,30,217.5,1.01,0.88,1.14,103
2025-08-18,15.83,JPM,Financials,207.12,Put,2025-09-17,30,217.5,10.68,9.34,12.01,113
2025-08-18,15.83,BAC,Financials,45.72,Call,2025-09-17,30,43.400000000000006,2.66,2.33,3.0,15
2025-08-18,15.83,BAC,Financials,45.72,Put,2025-09-17,30,43.400000000000006,0.2,0.18,0.23,192
2025-08-18,15.83,BAC,Financials,45.72,Call,2025-09-17,30,48.0,0.29,0.26,0.33,0
2025-08-18,15.83,BAC,Financials,45.72,Put,2025-09-17,30,48.0,2.42,2.11,2.72,39
2025-08-18,15.83,JNJ,Health Care,163.67,Call,2025-09-17,30,155.5,9.97,8.73,11.22,54
2025-08-18,15.83,JNJ,Health Care,163.67,Put,2025-09-17,30,155.5,1.29,1.13,1.45,59
2025-08-18,15.83,JNJ,Health Care,163.67,Call,2025-09-17,30,172.0,1.67,1.46,1.88,155
2025-08-18,15.83,JNJ,Health Care,163.67,Put,2025-09-17,30,172.0,9.44,8.26,10.62,266
2025-08-18,15.83,PFE,Health Care,32.47,Call,2025-09-17,30,30.8,1.98,1.73,2.23,125
2025-08-18,15.83,PFE,Health Care,32.47,Put,2025-09-17,30,30.8,0.21,0.18,0.24,56
2025-08-18,15.83,PFE,Health Care,32.47,Call,2025-09-17,30,34.1,0.29,0.26,0.33,15
2025-08-18,15.83,PFE,Health Care,32.47,Put,2025-09-17,30,34.1,1.81,1.59,2.04,111
2025-08-18,15.83,AMZN,Consumer Discretionary,177.31,Call,2025-09-17,30,168.5,11.68,10.22,13.14,206
2025-08-18,15.83,AMZN,Consumer Discretionary,177.31,Put,2025-09-17,30,168.5,2.31,2.03,2.6,10
2025-08-18,15.83,AMZN,Consumer Discretionary,177.31,Call,2025-09-17,30,186.0,2.92,2.56,3.29,520
2025-08-18,15.83,AMZN,Consumer Discretionary,177.31,Put,2025-09-17,30,186.0,11.0,9.63,12.38,70
2025-08-18,15.83,TSLA,Consumer Discretionary,248.2,Call,2025-09-17,30,236.0,14.68,12.84,16.51,336
2025-08-18,15.83,TSLA,Consumer Discretionary,248.2,Put,2025-09-17,30,236.0,1.7,1.49,1.91,123
2025-08-18,15.83,TSLA,Consumer Discretionary,248.2,Call,2025-09-17,30,260.5,2.27,1.98,2.55,401
2025-08-18,15.83,TSLA,Consumer Discretionary,248.2,Put,2025-09-17,30,260.5,13.71,12.0,15.42,29
2025-08-18,15.83,GOOGL,Communication Services,174.46,Call,2025-09-17,30,165.5,10.3,9.01,11.58,545
2025-08-18,15.83,GOOGL,Communication Services,174.46,Put,2025-09-17,30,165.5,0.79,0.69,0.89,371
2025-08-18,15.83,GOOGL,Communication Services,174.46,Call,2025-09-17,30,183.0,1.21,1.06,1.37,151
2025-08-18,15.83,GOOGL,Communication Services,174.46,Put,2025-09-17,30,183.0,9.15,8.01,10.3,291
2025-08-18,15.83,META,Communication Services,559.8,Call,2025-09-17,30,532.0,34.88,30.52,39.24,429
2025-08-18,15.83,META,Communication Services,559.8,Put,2025-09-17,30,532.0,5.33,4.67,6.0,109
2025-08-18,15.83,META,Communication Services,559.8,Call,2025-09-17,30,588.0,6.79,5.94,7.64,391
2025-08-18,15.83,META,Communication Services,559.8,Put,2025-09-17,30,588.0,33.06,28.93,37.2,161
2025-08-22,16.38,AAPL,Information Technology,194.13,Call,2025-09-21,30,184.5,12.71,11.12,14.3,691
2025-08-22,16.38,AAPL,Information Technology,194.13,Put,2025-09-21,30,184.5,2.48,2.17,2.79,235
2025-08-22,16.38,AAPL,Information Technology,194.13,Call,2025-09-21,30,204.0,3.03,2.65,3.41,341
2025-08-22,16.38,AAPL,Information Technology,194.13,Put,2025-09-21,30,204.0,12.23,10.71,13.76,452
2025-08-22,16.38,MSFT,Information Technology,422.77,Call,2025-09-21,30,401.5,30.28,26.49,34.06,447
2025-08-22,16.38,MSFT,Information Technology,422.77,Put,2025-09-21,30,401.5,7.69,6.73,8.65,522
2025-08-22,16.38,MSFT,Information Technology,422.77,Call,2025-09-21,30,444.0,9.32,8.15,10.48,457
2025-08-22,16.38,MSFT,Information Technology,422.77,Put,2025-09-21,30,444.0,29.09,25.46,32.73,72
2025-08-22,16.38,NVDA,Information Technology,111.93,Call,2025-09-21,30,106.5,7.41,6.48,8.33,359
2025-08-22,16.38,NVDA,Information Technology,111.93,Put,2025-09-21,30,106.5,1.63,1.42,1.83,174
2025-08-22,16.38,NVDA,Information Technology,111.93,Call,2025-09-21,30,117.5,1.96,1.72,2.21,527
2025-08-22,16.38,NVDA,Information Technology,111.93,Put,2025-09-21,30,117.5,7.15,6.25,8.04,341
2025-08-22,16.38,XOM,Energy,111.25,Call,2025-09-21,30,105.5,7.01,6.13,7.89,0
2025-08-22,16.38,XOM,Energy,111.25,Put,2025-09-21,30,105.5,0.91,0.8,1.03,240
2025-08-22,16.38,XOM,Energy,111.25,Call,2025-09-21,30,117.0,1.21,1.06,1.36,129
2025-08-22,16.38,XOM,Energy,111.25,Put,2025-09-21,30,117.0,6.57,5.75,7.39,58
2025-08-22,16.38,CVX,Energy,160.0,Call,2025-09-21,30,152.0,9.7,8.48,10.91,89
2025-08-22,16.38,CVX,Energy,160.0,Put,2025-09-21,30,152.0,1.2,1.05,1.35,61
2025-08-22,16.38,CVX,Energy,160.0,Call,2025-09-21,30,168.0,1.59,1.39,1.79,230
2025-08-22,16.38,CVX,Energy,160.0,Put,2025-09-21,30,168.0,9.04,7.91,10.17,15
2025-08-22,16.38,JPM,Financials,205.27,Call,2025-09-21,30,195.0,11.73,10.27,13.2,125
2025-08-22,16.38,JPM,Financials,205.27,Put,2025-09-21,30,195.0,0.82,0.72,0.93,0
2025-08-22,16.38,JPM,Financials,205.27,Call,2025-09-21,30,215.5,1.2,1.05,1.35,70
2025-08-22,16.38,JPM,Financials,205.27,Put,2025-09-21,30,215.5,10.72,9.38,12.06,43
2025-08-22,16.38,BAC,Financials,44.55,Call,2025-09-21,30,42.3,2.68,2.34,3.01,121
2025-08-22,16.38,BAC,Financials,44.55,Put,2025-09-21,30,42.3,0.29,0.25,0.33,0
2025-08-22,16.38,BAC,Financials,44.55,Call,2025-09-21,30,46.8,0.39,0.34,0.44,0
2025-08-22,16.38,BAC,Financials,44.55,Put,2025-09-21,30,46.8,2.49,2.18,2.8,63
2025-08-22,16.38,JNJ,Health Care,164.2,Call,2025-09-21,30,156.0,9.83,8.61,11.06,114
2025-08-22,16.38,JNJ,Health Care,164.2,Put,2025-09-21,30,156.0,1.12,0.98,1.26,244
2025-08-22,16.38,JNJ,Health Care,164.2,Call,2025-09-21,30,172.5,1.49,1.3,1.68,227
2025-08-22,16.38,JNJ,Health Care,164.2,Put,2025-09-21,30,172.5,9.22,8.07,10.38,58
2025-08-22,16.38,PFE,Health Care,32.91,Call,2025-09-21,30,31.3,2.0,1.75,2.25,43
2025-08-22,16.38,PFE,Health Care,32.91,Put,2025-09-21,30,31.3,0.29,0.25,0.32,92
2025-08-22,16.38,PFE,Health Care,32.91,Call,2025-09-21,30,34.6,0.36,0.31,0.4,157
2025-08-22,16.38,PFE,Health Care,32.91,Put,2025-09-21,30,34.6,1.93,1.69,2.17,111
2025-08-22,16.38,AMZN,Consumer Discretionary,177.56,Call,2025-09-21,30,168.5,11.37,9.95,12.8,193
2025-08-22,16.38,AMZN,Consumer Discretionary,177.56,Put,2025-09-21,30,168.5,1.76,1.54,1.98,111
2025-08-22,16.38,AMZN,Consumer Discretionary,177.56,Call,2025-09-21,30,186.5,2.3,2.01,2.59,376
2025-08-22,16.38,AMZN,Consumer Discretionary,177.56,Put,2025-09-21,30,186.5,10.63,9.3,11.96,317
2025-08-22,16.38,TSLA,Consumer Discretionary,249.05,Call,2025-09-21,30,236.5,15.77,13.8,17.75,524
2025-08-22,16.38,TSLA,Consumer Discretionary,249.05,Put,2025-09-21,30,236.5,2.45,2.14,2.75,234
2025-08-22,16.38,TSLA,Consumer Discretionary,249.05,Call,2025-09-21,30,261.5,3.18,2.78,3.58,205
2025-08-22,16.38,TSLA,Consumer Discretionary,249.05,Put,2025-09-21,30,261.5,14.77,12.93,16.62,656
2025-08-22,16.38,GOOGL,Communication Services,172.3,Call,2025-09-21,30,163.5,10.26,8.98,11.54,0
2025-08-22,16.38,GOOGL,Communication Services,172.3,Put,2025-09-21,30,163.5,0.92,0.81,1.04,174
2025-08-22,16.38,GOOGL,Communication Services,172.3,Call,2025-09-21,30,181.0,1.31,1.14,1.47,0
2025-08-22,16.38,GOOGL,Communication Services,172.3,Put,2025-09-21,30,181.0,9.41,8.24,10.59,486
2025-08-22,16.38,META,Communication Services,578.65,Call,2025-09-21,30,549.5,38.27,33.49,43.06,382
2025-08-22,16.38,META,Communication Services,578.65,Put,2025-09-21,30,549.5,7.32,6.4,8.23,46
2025-08-22,16.38,META,Communication Services,578.65,Call,2025-09-21,30,607.5,9.26,8.1,10.42,274
2025-08-22,16.38,META,Communication Services,578.65,Put,2025-09-21,30,607.5,36.12,31.6,40.63,612
